Using device: cuda
/export/scratch/aqsa-laiba_cv2proj/cv2_project_sol/Eye-fixation-prediction-main/predict_test.py:77: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  checkpoint = torch.load(checkpoint_dir, map_location=device)
image-4588.png saved shape: (224, 224) min/max: 128 255
image-4589.png saved shape: (224, 224) min/max: 128 255
image-4590.png saved shape: (224, 224) min/max: 128 255
image-4591.png saved shape: (224, 224) min/max: 128 255
image-4592.png saved shape: (224, 224) min/max: 128 255
image-4593.png saved shape: (224, 224) min/max: 132 254
image-4594.png saved shape: (224, 224) min/max: 128 255
image-4595.png saved shape: (224, 224) min/max: 128 255
image-4596.png saved shape: (224, 224) min/max: 128 255
image-4597.png saved shape: (224, 224) min/max: 128 255
image-4598.png saved shape: (224, 224) min/max: 138 255
image-4599.png saved shape: (224, 224) min/max: 128 255
image-4600.png saved shape: (224, 224) min/max: 128 255
image-4601.png saved shape: (224, 224) min/max: 128 255
image-4602.png saved shape: (224, 224) min/max: 128 255
image-4603.png saved shape: (224, 224) min/max: 128 255
image-4604.png saved shape: (224, 224) min/max: 128 255
image-4605.png saved shape: (224, 224) min/max: 128 255
image-4606.png saved shape: (224, 224) min/max: 128 255
image-4607.png saved shape: (224, 224) min/max: 128 255
image-4608.png saved shape: (224, 224) min/max: 128 255
image-4609.png saved shape: (224, 224) min/max: 128 255
image-4610.png saved shape: (224, 224) min/max: 128 255
image-4611.png saved shape: (224, 224) min/max: 128 255
image-4612.png saved shape: (224, 224) min/max: 128 255
image-4613.png saved shape: (224, 224) min/max: 128 255
image-4614.png saved shape: (224, 224) min/max: 128 255
image-4615.png saved shape: (224, 224) min/max: 141 255
image-4616.png saved shape: (224, 224) min/max: 129 255
image-4617.png saved shape: (224, 224) min/max: 128 255
image-4618.png saved shape: (224, 224) min/max: 128 255
image-4619.png saved shape: (224, 224) min/max: 128 255
image-4620.png saved shape: (224, 224) min/max: 128 255
image-4621.png saved shape: (224, 224) min/max: 128 255
image-4622.png saved shape: (224, 224) min/max: 128 255
image-4623.png saved shape: (224, 224) min/max: 128 255
image-4624.png saved shape: (224, 224) min/max: 128 255
image-4625.png saved shape: (224, 224) min/max: 128 255
image-4626.png saved shape: (224, 224) min/max: 129 235
image-4627.png saved shape: (224, 224) min/max: 128 255
image-4628.png saved shape: (224, 224) min/max: 128 255
image-4629.png saved shape: (224, 224) min/max: 128 255
image-4630.png saved shape: (224, 224) min/max: 128 255
image-4631.png saved shape: (224, 224) min/max: 128 255
image-4632.png saved shape: (224, 224) min/max: 128 255
image-4633.png saved shape: (224, 224) min/max: 128 255
image-4634.png saved shape: (224, 224) min/max: 128 255
image-4635.png saved shape: (224, 224) min/max: 130 253
image-4636.png saved shape: (224, 224) min/max: 128 255
image-4637.png saved shape: (224, 224) min/max: 137 255
image-4638.png saved shape: (224, 224) min/max: 128 255
image-4639.png saved shape: (224, 224) min/max: 128 255
image-4640.png saved shape: (224, 224) min/max: 129 255
image-4641.png saved shape: (224, 224) min/max: 131 254
image-4642.png saved shape: (224, 224) min/max: 128 255
image-4643.png saved shape: (224, 224) min/max: 128 255
image-4644.png saved shape: (224, 224) min/max: 128 255
image-4645.png saved shape: (224, 224) min/max: 128 255
image-4646.png saved shape: (224, 224) min/max: 132 253
image-4647.png saved shape: (224, 224) min/max: 128 255
image-4648.png saved shape: (224, 224) min/max: 128 238
image-4649.png saved shape: (224, 224) min/max: 128 255
image-4650.png saved shape: (224, 224) min/max: 128 255
image-4651.png saved shape: (224, 224) min/max: 128 255
image-4652.png saved shape: (224, 224) min/max: 128 255
image-4653.png saved shape: (224, 224) min/max: 128 255
image-4654.png saved shape: (224, 224) min/max: 129 255
image-4655.png saved shape: (224, 224) min/max: 128 255
image-4656.png saved shape: (224, 224) min/max: 128 255
image-4657.png saved shape: (224, 224) min/max: 128 255
image-4658.png saved shape: (224, 224) min/max: 128 255
image-4659.png saved shape: (224, 224) min/max: 130 237
image-4660.png saved shape: (224, 224) min/max: 128 255
image-4661.png saved shape: (224, 224) min/max: 128 255
image-4662.png saved shape: (224, 224) min/max: 128 247
image-4663.png saved shape: (224, 224) min/max: 128 255
image-4664.png saved shape: (224, 224) min/max: 128 252
image-4665.png saved shape: (224, 224) min/max: 129 255
image-4666.png saved shape: (224, 224) min/max: 128 255
image-4667.png saved shape: (224, 224) min/max: 131 253
image-4668.png saved shape: (224, 224) min/max: 130 254
image-4669.png saved shape: (224, 224) min/max: 128 255
image-4670.png saved shape: (224, 224) min/max: 128 255
image-4671.png saved shape: (224, 224) min/max: 129 255
image-4672.png saved shape: (224, 224) min/max: 131 255
image-4673.png saved shape: (224, 224) min/max: 132 255
image-4674.png saved shape: (224, 224) min/max: 130 255
image-4675.png saved shape: (224, 224) min/max: 128 255
image-4676.png saved shape: (224, 224) min/max: 128 255
image-4677.png saved shape: (224, 224) min/max: 128 255
image-4678.png saved shape: (224, 224) min/max: 128 255
image-4679.png saved shape: (224, 224) min/max: 128 255
image-4680.png saved shape: (224, 224) min/max: 128 255
image-4681.png saved shape: (224, 224) min/max: 128 255
image-4682.png saved shape: (224, 224) min/max: 128 255
image-4683.png saved shape: (224, 224) min/max: 128 255
image-4684.png saved shape: (224, 224) min/max: 128 255
image-4685.png saved shape: (224, 224) min/max: 129 255
image-4686.png saved shape: (224, 224) min/max: 132 255
image-4687.png saved shape: (224, 224) min/max: 129 255
image-4688.png saved shape: (224, 224) min/max: 128 255
image-4689.png saved shape: (224, 224) min/max: 128 255
image-4690.png saved shape: (224, 224) min/max: 128 255
image-4691.png saved shape: (224, 224) min/max: 128 255
image-4692.png saved shape: (224, 224) min/max: 128 255
image-4693.png saved shape: (224, 224) min/max: 128 255
image-4694.png saved shape: (224, 224) min/max: 133 255
image-4695.png saved shape: (224, 224) min/max: 130 255
image-4696.png saved shape: (224, 224) min/max: 128 253
image-4697.png saved shape: (224, 224) min/max: 129 255
image-4698.png saved shape: (224, 224) min/max: 128 255
image-4699.png saved shape: (224, 224) min/max: 132 255
image-4700.png saved shape: (224, 224) min/max: 128 255
image-4701.png saved shape: (224, 224) min/max: 128 255
image-4702.png saved shape: (224, 224) min/max: 128 255
image-4703.png saved shape: (224, 224) min/max: 128 255
image-4704.png saved shape: (224, 224) min/max: 128 255
image-4705.png saved shape: (224, 224) min/max: 128 255
image-4706.png saved shape: (224, 224) min/max: 128 255
image-4707.png saved shape: (224, 224) min/max: 128 255
image-4708.png saved shape: (224, 224) min/max: 129 255
image-4709.png saved shape: (224, 224) min/max: 129 255
image-4710.png saved shape: (224, 224) min/max: 132 254
image-4711.png saved shape: (224, 224) min/max: 128 255
image-4712.png saved shape: (224, 224) min/max: 128 255
image-4713.png saved shape: (224, 224) min/max: 128 255
image-4714.png saved shape: (224, 224) min/max: 129 253
image-4715.png saved shape: (224, 224) min/max: 130 255
image-4716.png saved shape: (224, 224) min/max: 128 255
image-4717.png saved shape: (224, 224) min/max: 128 255
image-4718.png saved shape: (224, 224) min/max: 130 255
image-4719.png saved shape: (224, 224) min/max: 128 255
image-4720.png saved shape: (224, 224) min/max: 128 255
image-4721.png saved shape: (224, 224) min/max: 130 251
image-4722.png saved shape: (224, 224) min/max: 129 210
image-4723.png saved shape: (224, 224) min/max: 128 255
image-4724.png saved shape: (224, 224) min/max: 128 255
image-4725.png saved shape: (224, 224) min/max: 128 255
image-4726.png saved shape: (224, 224) min/max: 128 255
image-4727.png saved shape: (224, 224) min/max: 128 255
image-4728.png saved shape: (224, 224) min/max: 128 255
image-4729.png saved shape: (224, 224) min/max: 128 255
image-4730.png saved shape: (224, 224) min/max: 128 255
image-4731.png saved shape: (224, 224) min/max: 128 255
image-4732.png saved shape: (224, 224) min/max: 128 255
image-4733.png saved shape: (224, 224) min/max: 130 255
image-4734.png saved shape: (224, 224) min/max: 131 255
image-4735.png saved shape: (224, 224) min/max: 128 255
image-4736.png saved shape: (224, 224) min/max: 134 255
image-4737.png saved shape: (224, 224) min/max: 128 255
image-4738.png saved shape: (224, 224) min/max: 128 255
image-4739.png saved shape: (224, 224) min/max: 128 255
image-4740.png saved shape: (224, 224) min/max: 128 255
image-4741.png saved shape: (224, 224) min/max: 128 255
image-4742.png saved shape: (224, 224) min/max: 128 255
image-4743.png saved shape: (224, 224) min/max: 128 255
image-4744.png saved shape: (224, 224) min/max: 132 255
image-4745.png saved shape: (224, 224) min/max: 128 255
image-4746.png saved shape: (224, 224) min/max: 128 255
image-4747.png saved shape: (224, 224) min/max: 129 254
image-4748.png saved shape: (224, 224) min/max: 130 255
image-4749.png saved shape: (224, 224) min/max: 130 255
image-4750.png saved shape: (224, 224) min/max: 128 255
image-4751.png saved shape: (224, 224) min/max: 144 255
image-4752.png saved shape: (224, 224) min/max: 128 255
image-4753.png saved shape: (224, 224) min/max: 128 255
image-4754.png saved shape: (224, 224) min/max: 128 255
image-4755.png saved shape: (224, 224) min/max: 128 255
image-4756.png saved shape: (224, 224) min/max: 130 255
image-4757.png saved shape: (224, 224) min/max: 128 255
image-4758.png saved shape: (224, 224) min/max: 129 255
image-4759.png saved shape: (224, 224) min/max: 128 255
image-4760.png saved shape: (224, 224) min/max: 130 255
image-4761.png saved shape: (224, 224) min/max: 128 255
image-4762.png saved shape: (224, 224) min/max: 128 255
image-4763.png saved shape: (224, 224) min/max: 128 255
image-4764.png saved shape: (224, 224) min/max: 128 255
image-4765.png saved shape: (224, 224) min/max: 128 255
image-4766.png saved shape: (224, 224) min/max: 128 255
image-4767.png saved shape: (224, 224) min/max: 128 255
image-4768.png saved shape: (224, 224) min/max: 128 255
image-4769.png saved shape: (224, 224) min/max: 129 250
image-4770.png saved shape: (224, 224) min/max: 128 255
image-4771.png saved shape: (224, 224) min/max: 128 250
image-4772.png saved shape: (224, 224) min/max: 128 255
image-4773.png saved shape: (224, 224) min/max: 128 255
image-4774.png saved shape: (224, 224) min/max: 128 255
image-4775.png saved shape: (224, 224) min/max: 128 255
image-4776.png saved shape: (224, 224) min/max: 133 255
image-4777.png saved shape: (224, 224) min/max: 128 255
image-4778.png saved shape: (224, 224) min/max: 128 255
image-4779.png saved shape: (224, 224) min/max: 128 255
image-4780.png saved shape: (224, 224) min/max: 128 255
image-4781.png saved shape: (224, 224) min/max: 128 255
image-4782.png saved shape: (224, 224) min/max: 128 255
image-4783.png saved shape: (224, 224) min/max: 132 255
image-4784.png saved shape: (224, 224) min/max: 128 255
image-4785.png saved shape: (224, 224) min/max: 128 255
image-4786.png saved shape: (224, 224) min/max: 128 255
image-4787.png saved shape: (224, 224) min/max: 128 255
image-4788.png saved shape: (224, 224) min/max: 129 220
image-4789.png saved shape: (224, 224) min/max: 128 255
image-4790.png saved shape: (224, 224) min/max: 128 255
image-4791.png saved shape: (224, 224) min/max: 128 255
image-4792.png saved shape: (224, 224) min/max: 129 255
image-4793.png saved shape: (224, 224) min/max: 129 255
image-4794.png saved shape: (224, 224) min/max: 128 255
image-4795.png saved shape: (224, 224) min/max: 128 255
image-4796.png saved shape: (224, 224) min/max: 128 255
image-4797.png saved shape: (224, 224) min/max: 128 255
image-4798.png saved shape: (224, 224) min/max: 128 255
image-4799.png saved shape: (224, 224) min/max: 128 255
image-4800.png saved shape: (224, 224) min/max: 128 255
image-4801.png saved shape: (224, 224) min/max: 128 253
image-4802.png saved shape: (224, 224) min/max: 130 255
image-4803.png saved shape: (224, 224) min/max: 128 255
image-4804.png saved shape: (224, 224) min/max: 128 255
image-4805.png saved shape: (224, 224) min/max: 129 252
image-4806.png saved shape: (224, 224) min/max: 128 255
image-4807.png saved shape: (224, 224) min/max: 128 255
image-4808.png saved shape: (224, 224) min/max: 128 255
image-4809.png saved shape: (224, 224) min/max: 130 254
image-4810.png saved shape: (224, 224) min/max: 128 255
image-4811.png saved shape: (224, 224) min/max: 128 255
image-4812.png saved shape: (224, 224) min/max: 128 255
image-4813.png saved shape: (224, 224) min/max: 130 255
image-4814.png saved shape: (224, 224) min/max: 128 255
image-4815.png saved shape: (224, 224) min/max: 128 255
image-4816.png saved shape: (224, 224) min/max: 128 255
image-4817.png saved shape: (224, 224) min/max: 128 255
image-4818.png saved shape: (224, 224) min/max: 128 253
image-4819.png saved shape: (224, 224) min/max: 128 255
image-4820.png saved shape: (224, 224) min/max: 128 255
image-4821.png saved shape: (224, 224) min/max: 132 243
image-4822.png saved shape: (224, 224) min/max: 133 255
image-4823.png saved shape: (224, 224) min/max: 128 255
image-4824.png saved shape: (224, 224) min/max: 129 243
image-4825.png saved shape: (224, 224) min/max: 128 255
image-4826.png saved shape: (224, 224) min/max: 133 255
image-4827.png saved shape: (224, 224) min/max: 128 254
image-4828.png saved shape: (224, 224) min/max: 128 255
image-4829.png saved shape: (224, 224) min/max: 128 255
image-4830.png saved shape: (224, 224) min/max: 128 255
image-4831.png saved shape: (224, 224) min/max: 128 255
image-4832.png saved shape: (224, 224) min/max: 133 252
image-4833.png saved shape: (224, 224) min/max: 129 255
image-4834.png saved shape: (224, 224) min/max: 128 255
image-4835.png saved shape: (224, 224) min/max: 128 255
image-4836.png saved shape: (224, 224) min/max: 128 255
image-4837.png saved shape: (224, 224) min/max: 128 255
image-4838.png saved shape: (224, 224) min/max: 128 255
image-4839.png saved shape: (224, 224) min/max: 128 255
image-4840.png saved shape: (224, 224) min/max: 128 255
image-4841.png saved shape: (224, 224) min/max: 129 255
image-4842.png saved shape: (224, 224) min/max: 132 255
image-4843.png saved shape: (224, 224) min/max: 128 255
image-4844.png saved shape: (224, 224) min/max: 128 255
image-4845.png saved shape: (224, 224) min/max: 134 255
image-4846.png saved shape: (224, 224) min/max: 128 255
image-4847.png saved shape: (224, 224) min/max: 130 255
image-4848.png saved shape: (224, 224) min/max: 128 255
image-4849.png saved shape: (224, 224) min/max: 128 255
image-4850.png saved shape: (224, 224) min/max: 132 252
image-4851.png saved shape: (224, 224) min/max: 128 255
image-4852.png saved shape: (224, 224) min/max: 128 255
image-4853.png saved shape: (224, 224) min/max: 128 255
image-4854.png saved shape: (224, 224) min/max: 128 255
image-4855.png saved shape: (224, 224) min/max: 128 255
image-4856.png saved shape: (224, 224) min/max: 129 253
image-4857.png saved shape: (224, 224) min/max: 128 255
image-4858.png saved shape: (224, 224) min/max: 129 253
image-4859.png saved shape: (224, 224) min/max: 128 255
image-4860.png saved shape: (224, 224) min/max: 128 255
image-4861.png saved shape: (224, 224) min/max: 128 255
image-4862.png saved shape: (224, 224) min/max: 128 255
image-4863.png saved shape: (224, 224) min/max: 128 255
image-4864.png saved shape: (224, 224) min/max: 128 255
image-4865.png saved shape: (224, 224) min/max: 128 255
image-4866.png saved shape: (224, 224) min/max: 128 255
image-4867.png saved shape: (224, 224) min/max: 132 255
image-4868.png saved shape: (224, 224) min/max: 128 255
image-4869.png saved shape: (224, 224) min/max: 128 255
image-4870.png saved shape: (224, 224) min/max: 128 255
image-4871.png saved shape: (224, 224) min/max: 128 255
image-4872.png saved shape: (224, 224) min/max: 128 255
image-4873.png saved shape: (224, 224) min/max: 128 255
image-4874.png saved shape: (224, 224) min/max: 129 253
image-4875.png saved shape: (224, 224) min/max: 128 255
image-4876.png saved shape: (224, 224) min/max: 128 255
image-4877.png saved shape: (224, 224) min/max: 129 249
image-4878.png saved shape: (224, 224) min/max: 128 255
image-4879.png saved shape: (224, 224) min/max: 129 255
image-4880.png saved shape: (224, 224) min/max: 128 255
image-4881.png saved shape: (224, 224) min/max: 129 255
image-4882.png saved shape: (224, 224) min/max: 128 255
image-4883.png saved shape: (224, 224) min/max: 128 255
image-4884.png saved shape: (224, 224) min/max: 137 255
image-4885.png saved shape: (224, 224) min/max: 131 255
image-4886.png saved shape: (224, 224) min/max: 129 255
image-4887.png saved shape: (224, 224) min/max: 128 255
image-4888.png saved shape: (224, 224) min/max: 128 255
image-4889.png saved shape: (224, 224) min/max: 128 255
image-4890.png saved shape: (224, 224) min/max: 128 255
image-4891.png saved shape: (224, 224) min/max: 132 255
image-4892.png saved shape: (224, 224) min/max: 128 255
image-4893.png saved shape: (224, 224) min/max: 132 253
image-4894.png saved shape: (224, 224) min/max: 128 255
image-4895.png saved shape: (224, 224) min/max: 128 255
image-4896.png saved shape: (224, 224) min/max: 128 255
image-4897.png saved shape: (224, 224) min/max: 130 255
image-4898.png saved shape: (224, 224) min/max: 128 255
image-4899.png saved shape: (224, 224) min/max: 128 255
image-4900.png saved shape: (224, 224) min/max: 128 255
image-4901.png saved shape: (224, 224) min/max: 128 255
image-4902.png saved shape: (224, 224) min/max: 128 255
image-4903.png saved shape: (224, 224) min/max: 128 254
image-4904.png saved shape: (224, 224) min/max: 128 255
image-4905.png saved shape: (224, 224) min/max: 128 255
image-4906.png saved shape: (224, 224) min/max: 131 255
image-4907.png saved shape: (224, 224) min/max: 128 255
image-4908.png saved shape: (224, 224) min/max: 128 255
image-4909.png saved shape: (224, 224) min/max: 129 255
image-4910.png saved shape: (224, 224) min/max: 131 255
image-4911.png saved shape: (224, 224) min/max: 128 255
image-4912.png saved shape: (224, 224) min/max: 128 255
image-4913.png saved shape: (224, 224) min/max: 128 255
image-4914.png saved shape: (224, 224) min/max: 131 255
image-4915.png saved shape: (224, 224) min/max: 128 255
image-4916.png saved shape: (224, 224) min/max: 128 255
image-4917.png saved shape: (224, 224) min/max: 129 255
image-4918.png saved shape: (224, 224) min/max: 128 255
image-4919.png saved shape: (224, 224) min/max: 128 255
image-4920.png saved shape: (224, 224) min/max: 128 255
image-4921.png saved shape: (224, 224) min/max: 128 255
image-4922.png saved shape: (224, 224) min/max: 128 255
image-4923.png saved shape: (224, 224) min/max: 128 255
image-4924.png saved shape: (224, 224) min/max: 128 255
image-4925.png saved shape: (224, 224) min/max: 128 255
image-4926.png saved shape: (224, 224) min/max: 128 255
image-4927.png saved shape: (224, 224) min/max: 128 255
image-4928.png saved shape: (224, 224) min/max: 128 255
image-4929.png saved shape: (224, 224) min/max: 128 255
image-4930.png saved shape: (224, 224) min/max: 128 255
image-4931.png saved shape: (224, 224) min/max: 129 255
image-4932.png saved shape: (224, 224) min/max: 135 255
image-4933.png saved shape: (224, 224) min/max: 131 255
image-4934.png saved shape: (224, 224) min/max: 128 255
image-4935.png saved shape: (224, 224) min/max: 128 255
image-4936.png saved shape: (224, 224) min/max: 128 255
image-4937.png saved shape: (224, 224) min/max: 128 255
image-4938.png saved shape: (224, 224) min/max: 128 255
image-4939.png saved shape: (224, 224) min/max: 129 255
image-4940.png saved shape: (224, 224) min/max: 129 253
image-4941.png saved shape: (224, 224) min/max: 128 255
image-4942.png saved shape: (224, 224) min/max: 128 255
image-4943.png saved shape: (224, 224) min/max: 128 255
image-4944.png saved shape: (224, 224) min/max: 128 255
image-4945.png saved shape: (224, 224) min/max: 128 255
image-4946.png saved shape: (224, 224) min/max: 128 255
image-4947.png saved shape: (224, 224) min/max: 128 255
image-4948.png saved shape: (224, 224) min/max: 129 255
image-4949.png saved shape: (224, 224) min/max: 128 255
image-4950.png saved shape: (224, 224) min/max: 128 255
image-4951.png saved shape: (224, 224) min/max: 128 255
image-4952.png saved shape: (224, 224) min/max: 128 255
image-4953.png saved shape: (224, 224) min/max: 128 255
image-4954.png saved shape: (224, 224) min/max: 128 255
image-4955.png saved shape: (224, 224) min/max: 128 255
image-4956.png saved shape: (224, 224) min/max: 128 255
image-4957.png saved shape: (224, 224) min/max: 128 255
image-4958.png saved shape: (224, 224) min/max: 128 255
image-4959.png saved shape: (224, 224) min/max: 128 255
image-4960.png saved shape: (224, 224) min/max: 128 255
image-4961.png saved shape: (224, 224) min/max: 128 255
image-4962.png saved shape: (224, 224) min/max: 129 255
image-4963.png saved shape: (224, 224) min/max: 130 255
image-4964.png saved shape: (224, 224) min/max: 128 255
image-4965.png saved shape: (224, 224) min/max: 129 255
image-4966.png saved shape: (224, 224) min/max: 128 255
image-4967.png saved shape: (224, 224) min/max: 128 255
image-4968.png saved shape: (224, 224) min/max: 134 255
image-4969.png saved shape: (224, 224) min/max: 128 255
image-4970.png saved shape: (224, 224) min/max: 143 255
image-4971.png saved shape: (224, 224) min/max: 134 255
image-4972.png saved shape: (224, 224) min/max: 128 255
image-4973.png saved shape: (224, 224) min/max: 128 255
image-4974.png saved shape: (224, 224) min/max: 129 248
image-4975.png saved shape: (224, 224) min/max: 131 253
image-4976.png saved shape: (224, 224) min/max: 128 255
image-4977.png saved shape: (224, 224) min/max: 128 255
image-4978.png saved shape: (224, 224) min/max: 128 255
image-4979.png saved shape: (224, 224) min/max: 130 255
image-4980.png saved shape: (224, 224) min/max: 128 255
image-4981.png saved shape: (224, 224) min/max: 129 244
image-4982.png saved shape: (224, 224) min/max: 128 255
image-4983.png saved shape: (224, 224) min/max: 128 255
image-4984.png saved shape: (224, 224) min/max: 128 255
image-4985.png saved shape: (224, 224) min/max: 128 255
image-4986.png saved shape: (224, 224) min/max: 128 255
image-4987.png saved shape: (224, 224) min/max: 128 255
image-4988.png saved shape: (224, 224) min/max: 128 255
image-4989.png saved shape: (224, 224) min/max: 128 255
image-4990.png saved shape: (224, 224) min/max: 128 255
image-4991.png saved shape: (224, 224) min/max: 128 254
image-4994.png saved shape: (224, 224) min/max: 128 255
image-4995.png saved shape: (224, 224) min/max: 129 255
image-4996.png saved shape: (224, 224) min/max: 128 255
image-4997.png saved shape: (224, 224) min/max: 128 255
image-4998.png saved shape: (224, 224) min/max: 128 255
image-4999.png saved shape: (224, 224) min/max: 136 254
image-5000.png saved shape: (224, 224) min/max: 128 255
image-5001.png saved shape: (224, 224) min/max: 128 255
image-5002.png saved shape: (224, 224) min/max: 129 255
image-5003.png saved shape: (224, 224) min/max: 129 255
image-5004.png saved shape: (224, 224) min/max: 128 255
image-5005.png saved shape: (224, 224) min/max: 129 255
image-5006.png saved shape: (224, 224) min/max: 128 255
image-5007.png saved shape: (224, 224) min/max: 128 255
image-5008.png saved shape: (224, 224) min/max: 128 255
image-5009.png saved shape: (224, 224) min/max: 131 244
image-5010.png saved shape: (224, 224) min/max: 128 255
image-5011.png saved shape: (224, 224) min/max: 128 255
image-5012.png saved shape: (224, 224) min/max: 130 255
image-5013.png saved shape: (224, 224) min/max: 128 255
image-5014.png saved shape: (224, 224) min/max: 128 255
image-5015.png saved shape: (224, 224) min/max: 128 255
image-5016.png saved shape: (224, 224) min/max: 128 255
image-5017.png saved shape: (224, 224) min/max: 128 255
image-5018.png saved shape: (224, 224) min/max: 130 255
image-5019.png saved shape: (224, 224) min/max: 128 255
image-5020.png saved shape: (224, 224) min/max: 128 254
image-5021.png saved shape: (224, 224) min/max: 131 255
image-5022.png saved shape: (224, 224) min/max: 128 255
image-5023.png saved shape: (224, 224) min/max: 128 255
image-5024.png saved shape: (224, 224) min/max: 128 255
image-5025.png saved shape: (224, 224) min/max: 128 255
image-5026.png saved shape: (224, 224) min/max: 128 255
image-5027.png saved shape: (224, 224) min/max: 128 255
image-5028.png saved shape: (224, 224) min/max: 128 255
image-5029.png saved shape: (224, 224) min/max: 128 255
image-5030.png saved shape: (224, 224) min/max: 128 252
image-5031.png saved shape: (224, 224) min/max: 128 255
image-5032.png saved shape: (224, 224) min/max: 128 255
image-5033.png saved shape: (224, 224) min/max: 128 255
image-5034.png saved shape: (224, 224) min/max: 129 255
image-5035.png saved shape: (224, 224) min/max: 128 255
image-5036.png saved shape: (224, 224) min/max: 129 255
image-5037.png saved shape: (224, 224) min/max: 128 255
image-5038.png saved shape: (224, 224) min/max: 128 255
image-5039.png saved shape: (224, 224) min/max: 129 245
image-5040.png saved shape: (224, 224) min/max: 128 255
image-5041.png saved shape: (224, 224) min/max: 128 255
image-5042.png saved shape: (224, 224) min/max: 128 255
image-5043.png saved shape: (224, 224) min/max: 128 255
image-5044.png saved shape: (224, 224) min/max: 128 255
image-5045.png saved shape: (224, 224) min/max: 128 255
image-5046.png saved shape: (224, 224) min/max: 130 255
image-5047.png saved shape: (224, 224) min/max: 128 255
image-5048.png saved shape: (224, 224) min/max: 128 255
image-5049.png saved shape: (224, 224) min/max: 128 223
image-5050.png saved shape: (224, 224) min/max: 128 243
image-5051.png saved shape: (224, 224) min/max: 128 255
image-5052.png saved shape: (224, 224) min/max: 128 255
image-5053.png saved shape: (224, 224) min/max: 128 255
image-5054.png saved shape: (224, 224) min/max: 128 255
image-5055.png saved shape: (224, 224) min/max: 128 255
image-5056.png saved shape: (224, 224) min/max: 128 255
image-5057.png saved shape: (224, 224) min/max: 128 255
image-5058.png saved shape: (224, 224) min/max: 133 255
image-5059.png saved shape: (224, 224) min/max: 128 255
image-5060.png saved shape: (224, 224) min/max: 128 255
image-5061.png saved shape: (224, 224) min/max: 128 255
image-5062.png saved shape: (224, 224) min/max: 128 255
image-5063.png saved shape: (224, 224) min/max: 128 255
image-5064.png saved shape: (224, 224) min/max: 128 255
image-5065.png saved shape: (224, 224) min/max: 128 255
image-5066.png saved shape: (224, 224) min/max: 128 255
image-5067.png saved shape: (224, 224) min/max: 128 255
image-5068.png saved shape: (224, 224) min/max: 128 255
image-5069.png saved shape: (224, 224) min/max: 128 255
image-5070.png saved shape: (224, 224) min/max: 128 255
image-5071.png saved shape: (224, 224) min/max: 128 255
image-5072.png saved shape: (224, 224) min/max: 128 255
image-5073.png saved shape: (224, 224) min/max: 128 255
image-5074.png saved shape: (224, 224) min/max: 132 254
image-5075.png saved shape: (224, 224) min/max: 128 255
image-5076.png saved shape: (224, 224) min/max: 128 255
image-5077.png saved shape: (224, 224) min/max: 129 255
image-5078.png saved shape: (224, 224) min/max: 128 255
image-5079.png saved shape: (224, 224) min/max: 128 255
image-5080.png saved shape: (224, 224) min/max: 128 255
image-5081.png saved shape: (224, 224) min/max: 128 255
image-5082.png saved shape: (224, 224) min/max: 128 255
image-5083.png saved shape: (224, 224) min/max: 128 255
image-5084.png saved shape: (224, 224) min/max: 128 255
image-5085.png saved shape: (224, 224) min/max: 128 255
image-5086.png saved shape: (224, 224) min/max: 128 255
image-5087.png saved shape: (224, 224) min/max: 130 255
image-5088.png saved shape: (224, 224) min/max: 128 255
image-5089.png saved shape: (224, 224) min/max: 128 255
image-5090.png saved shape: (224, 224) min/max: 128 255
image-5091.png saved shape: (224, 224) min/max: 128 255
image-5092.png saved shape: (224, 224) min/max: 128 255
image-5093.png saved shape: (224, 224) min/max: 128 246
image-5094.png saved shape: (224, 224) min/max: 128 255
image-5095.png saved shape: (224, 224) min/max: 128 255
image-5096.png saved shape: (224, 224) min/max: 128 255
image-5097.png saved shape: (224, 224) min/max: 128 255
image-5098.png saved shape: (224, 224) min/max: 128 255
image-5099.png saved shape: (224, 224) min/max: 128 255
image-5100.png saved shape: (224, 224) min/max: 128 255
image-5101.png saved shape: (224, 224) min/max: 128 255
image-5102.png saved shape: (224, 224) min/max: 128 255
image-5103.png saved shape: (224, 224) min/max: 128 255
image-5104.png saved shape: (224, 224) min/max: 128 255
image-5105.png saved shape: (224, 224) min/max: 128 255
image-5106.png saved shape: (224, 224) min/max: 128 255
image-5107.png saved shape: (224, 224) min/max: 128 255
image-5108.png saved shape: (224, 224) min/max: 128 255
image-5109.png saved shape: (224, 224) min/max: 128 255
image-5110.png saved shape: (224, 224) min/max: 128 255
image-5111.png saved shape: (224, 224) min/max: 128 255
image-5112.png saved shape: (224, 224) min/max: 128 255
image-5113.png saved shape: (224, 224) min/max: 128 255
